time,open,high,low,close,Buy Signal,Sell Signal,Volume,Volume MA
1564704000,10416.79,11085.99,10318.47,10986.96,NaN,NaN,23835.80249726,34643.72353148357
1564963200,10986.55,12325,10986.55,11971.57,NaN,NaN,49161.39017935,35970.77470807907
1565222400,11973.46,12061.1,11200,11273.2,NaN,NaN,24928.62529913,36387.24945100357
1565481600,11273.03,11589.73,10738.58,10862.28,NaN,NaN,16782.2789348,36001.702738037566
1565740800,10862.25,10862.25,9467.57,10354.34,NaN,NaN,38842.51411933,36291.05008786956
1566000000,10351.18,10940,9974.51,10927.3,NaN,NaN,15349.96961348,35864.297087273066
1566259200,10927.3,10955.48,9755.53,10112.01,NaN,NaN,22406.52831192,35307.971214466066
1566518400,10112.45,10479,9885.48,10136.75,NaN,NaN,14617.24346146,33145.44203453256
1566777600,10136.75,10650,9555,9711.78,NaN,NaN,21251.16628171,30853.447373544564
1567036800,9720.2,9720.2,9320,9594.15,NaN,1,14606.57150287,28791.51087970006
1567296000,9593.5,10783,9538.75,10617.61,NaN,NaN,19387.70453363,27637.466760825064
1567555200,10617.72,10949,10204.18,10311.09,NaN,NaN,25345.85820861,27580.90291976106
1567814400,10309.04,10594.88,10060,10307.45,NaN,NaN,12339.13273248,25526.72813972006
1568073600,10317.62,10465,9855.11,10420.34,NaN,NaN,13992.316590409999,24689.42191514506
1568332800,10423.99,10458.13,10153.87,10305.74,NaN,NaN,8709.29472171,22434.794655061058
1568592000,10320.36,10378.07,10060.95,10152.09,NaN,NaN,14526.64298551,21059.043178044056
1568851200,10161.59,10380.07,9600,9985.28,NaN,NaN,16068.193247310002,20660.436988651556
1569110400,9973,10093.24,7998,8536.82,NaN,NaN,36816.29692257,21432.181241506052
1569369600,8536.71,8746.83,7733.99,8187.72,NaN,NaN,44258.07222826999,22717.905292850053
1569628800,8199.96,8368.5,7714.7,8298.45,NaN,NaN,21201.052364410003,22721.332736811055
1569888000,8304.47,8531.25,8029.14,8239.92,NaN,NaN,23878.2464938,22723.454936638056
1570147200,8243.39,8244.93,7772.71,7854.12,NaN,NaN,17178.42121385,21124.306488363058
1570406400,7863.75,8707.8,7763.54,8586.34,NaN,NaN,24575.24490401,21106.637468607056
1570665600,8586.57,8820,8222.88,8303.43,NaN,NaN,17088.85230232,21121.966136983057
1570924800,8303.43,8474.48,8086,8155.13,NaN,NaN,13784.552482260002,19869.06805512956
1571184000,8162.45,8179.1,7811.62,7955.08,NaN,NaN,19651.37964589,20084.13855675006
1571443200,7950.48,8352,7874.68,8213.65,NaN,NaN,14739.7844511,19700.801363709055
1571702400,8206.53,8314.77,7293.55,7435,NaN,NaN,23982.42509671,20169.060445471558
1571961600,7427,10350,7393.14,9557.08,NaN,NaN,75648.62090692,22888.93317673206
1572220800,9547.32,9950,8985.25,9159.94,NaN,NaN,32596.06822468,23788.408012822558
1572480000,9169.55,9438.61,8961.53,9304.75,NaN,NaN,19454.848756630003,23791.76522397256
1572739200,9304.75,9586.5,9067,9320.14,NaN,NaN,12481.239638359999,23148.53429546006
1572998400,9319.1,9448.19,8661,8767.37,NaN,NaN,18345.95804397,23448.87556103456
1573257600,8760.38,9142.33,8593,8720.36,NaN,NaN,11327.771231319999,23315.64829308006
1573516800,8720.36,8872.47,8549,8636.9,NaN,NaN,11320.47675441,23446.20739471506
1573776000,8632.07,8799.03,8363,8499.31,NaN,NaN,8468.28250589,23143.289370734063
1574035200,8499.53,8508.4,7989.15,8088.44,NaN,NaN,12234.05645883,22951.58253131006
1574294400,8085.54,8116.92,6785,7320.39,NaN,NaN,35045.61826424,22863.04859839356
1574553600,7330.98,7380,6515,7159.22,NaN,NaN,32407.46864149,22270.518419054562
1574812800,7168.74,7870.35,6847.72,7753.69,NaN,NaN,29741.448434050002,22697.53822253656
1575072000,7753.69,7815,7140.08,7309.64,NaN,NaN,15248.54658378,22266.053227035558
1575331200,7317.94,7772.71,7087.09,7390.42,NaN,NaN,14931.350622000002,22153.69969744306
1575590400,7397.35,7638.88,7305.56,7524.26,NaN,NaN,8000.58429488,21324.96666698656
1575849600,7516.8,7666,7122.28,7207.42,NaN,NaN,14092.772685150001,21175.162686128057
1576108800,7208.95,7302.35,7007.48,7059.03,NaN,NaN,9567.316395119999,20964.300881771058
1576368000,7066.35,7225.23,6550,6612.3,NaN,NaN,14878.657592759999,20725.66477911456
1576627200,6619.53,7449.68,6425,7194.11,NaN,NaN,22011.85466001,21089.26828956006
1576886400,7194.13,7692.98,7109.73,7316.17,NaN,NaN,12196.07543635,20499.95080654206
1577145600,7317.47,7432,7110.73,7188.3,NaN,NaN,8815.86446793,17158.31298459256
1577404800,7195.17,7524.46,7052,7385.54,NaN,NaN,8188.12493439,15937.915820078062
1577664000,7372.79,7384.9,7112.55,7168.36,NaN,NaN,6361.60465832,15283.253615162563
1577836800,7160.69,7402.31,6853.53,7338.91,NaN,NaN,13164.546734939999,15317.418969991564
1578096000,7332.58,7817,7256.03,7762.74,NaN,NaN,12692.29398729,15034.735767157565
1578355200,7768.17,8463.57,7697.03,7806.78,NaN,NaN,30028.79953408,15969.787182295568
1578614400,7812.7,8286,7667,8180.76,NaN,NaN,14844.40232416,16145.983460783065
1578873600,8180.75,8903.2,8039,8809.17,1,NaN,29627.75442962,17203.957056969564
1579132800,8810.62,9015.22,8573.91,8908.53,NaN,NaN,19754.42666899,17579.975567477562
1579392000,8901.02,9188.1,8461.38,8717.89,NaN,NaN,16600.33733924,16657.711521227564
1579651200,8728.47,8792.98,8212.9,8422.13,NaN,NaN,18185.253144169998,15946.600746361564
1579910400,8435.83,9004.35,8252.72,8894.54,NaN,NaN,18773.15047055,15398.185848186564
1580169600,8894.57,9570,8876,9500,NaN,NaN,23992.63408012,15835.390223003564
1580428800,9510.84,9529.35,9135,9329.39,NaN,NaN,9694.41635796,15573.543509801564
1580688000,9309.69,9775,9075,9618.42,NaN,NaN,17689.31404122,16057.979997118566
1580947200,9617.84,9948.97,9521,9902,NaN,NaN,14836.71518895,16095.177122308567
1581206400,9907.7,10383.9,9706.94,10268.98,NaN,NaN,20518.602131059997,16642.741409105565
1581465600,10270.98,10500.5,10068,10364.04,NaN,NaN,22091.238201189997,17003.37043952707
1581724800,10364.04,10408.04,9467.57,9697.15,NaN,NaN,15808.988020460001,16693.227107549566
1581984000,9725.57,10300,9312,9612.76,NaN,NaN,23299.66570163,17248.406620813566
1582243200,9610.4,10024.08,9562.6,9965.21,NaN,NaN,9697.258615339999,17292.476328184064
1582502400,9969.79,10027.66,8627.78,8779.36,NaN,NaN,23721.20860695,18069.130511812065
1582761600,8778.37,8974.75,8421.49,8527.74,NaN,1,18158.95274768,18658.997916280066
1583020800,8525,8980.34,8410,8755.45,NaN,NaN,14973.404914730001,18749.440825269565
1583280000,8755.45,9187.85,8663.76,9153.79,NaN,NaN,13938.34158995,18811.743205402563
1583539200,9154.1,9219.13,7636,7936.25,NaN,NaN,24051.876224289997,18512.897039913063
1583798400,7937.2,8158.42,4776.59,4841.67,NaN,NaN,74077.95439914,21474.574643662065
1584057600,4841.67,5990.35,3850,5343.64,NaN,NaN,86379.81334891001,24312.177589626568
1584316800,5353.04,5569.9,4435.89,5406.92,NaN,NaN,74982.53714721001,27073.583113537567
1584576000,5413,7139,5266.38,6187.78,NaN,NaN,66680.40010577,29577.586251864064
1584835200,6199.17,6893,5686.34,6768.64,NaN,NaN,49586.28315726,31147.637752518564
1585094400,6768.64,6989.04,6210,6376.03,NaN,NaN,34887.72670496,31953.366564239062
1585353600,6376.03,6630,5856,6407.77,NaN,NaN,35886.87719574,32548.07872002006
1585612800,6408.95,7236.39,6137.71,6801.99,NaN,NaN,34874.26693797,33807.07124902056
1585872000,6789.63,7047.96,6610,6775.2,NaN,NaN,20570.59895885,33951.13549490206
1586131200,6780.57,7469,6773.75,7367.36,NaN,NaN,34072.26265989,34912.912868449064
1586390400,7370.85,7376.59,6750.15,6883.18,NaN,NaN,22379.46339099,35005.95593144557
1586649600,6882.75,7201.76,6542.91,6879.75,NaN,NaN,25377.78038648,35170.28304071007
1586908800,6868.88,7224.18,6472.67,7024.19,NaN,NaN,32376.047067170002,35998.635993045566
1587168000,7020.13,7306.15,6757.75,6841,NaN,NaN,21129.70402962,35890.137909445075
1587427200,6833,7756.69,6774.48,7484.58,NaN,NaN,26623.91064892,36736.47051112408
1587686400,7494.2,7723.77,7391.57,7701.73,NaN,NaN,16405.47525524,36370.68384353857
1587945600,7708.87,8970,7637.03,8790.32,NaN,NaN,40523.07566417,37488.88998936307
1588204800,8789.79,9485.26,8407,8983.79,NaN,NaN,40961.70057676,38788.30477246457
1588464000,8982.56,9207.82,8528.42,9034.85,NaN,NaN,28829.38437013,39532.85691147357
1588723200,9040,10074,8921.03,9801.35,NaN,NaN,59327.32591993,41296.62939625557
1588982400,9809.04,9914,8109,8571.98,NaN,NaN,77383.2490308,41461.89412783857
1589241600,8574.19,9945.34,8534.97,9793.5,NaN,NaN,46709.29827793,39478.368374289574
1589500800,9809.91,9894.88,9112,9665.7,NaN,NaN,33010.02384052001,37379.74270895508
1589760000,9672.95,9966.12,9100,9514.41,NaN,NaN,36866.80491255,35889.06294929408
1590019200,9505.61,9573.29,8800,9183.46,NaN,NaN,27618.3916134,34790.66837210108
1590278400,9183.93,9310.91,8630,8840.91,NaN,NaN,23799.771853440005,34236.270629525075
1590537600,8835.79,9625.01,8810.99,9421.04,NaN,NaN,25617.85381413,33722.819460444574
1590796800,9428.52,10429.26,9326.28,10203.64,NaN,NaN,24588.98184262,33208.55520567707
1591056000,10203.64,10241.26,9135.68,9791.92,NaN,NaN,38592.65153847,34109.657834658065
1591315200,9791,9856.48,9356,9750.04,NaN,NaN,17967.291792390002,33304.40929128307
1591574400,9759.04,10011.4,9566.81,9894.32,NaN,NaN,19409.070282020002,33155.88963583457
1591833600,9894.32,9981.24,9078.91,9473.46,NaN,NaN,26262.262109590003,33200.11372199007
1592092800,9478.93,9596.31,8900,9530.3,NaN,NaN,22102.044618469998,32686.413599555068
1592352000,9530.62,9535.55,9415.87,9492.81,NaN,NaN,1833.22927607,31721.589861877565
